Date,total_rates_cumpnl,total_fx_cumpnl,total_index_cumpnl,total_adv_cumpnl,total_a1_cumpnl,total_a2_cumpnl,total_a3_cumpnl,total_a4_cumpnl,adv_rates_cumpnl,a1_rates_cumpnl,a2_rates_cumpnl,a3_rates_cumpnl,a4_rates_cumpnl,adv_fx_cumpnl,a1_fx_cumpnl,a2_fx_cumpnl,a3_fx_cumpnl,a4_fx_cumpnl,TU1 Comdty_CumPnL,TY1 Comdty_CumPnL,DU1 Comdty_CumPnL,RX1 Comdty_CumPnL,G 1 Comdty_CumPnL,XM1 Comdty_CumPnL,YM1 Comdty_CumPnL,JB1 Comdty_CumPnL,KAA1 Comdty_CumPnL,KE1 Comdty_CumPnL,IK1 Comdty_CumPnL,OAT1 Comdty_CumPnL,AD1 Curncy_CumPnL,BP1 Curncy_CumPnL,EC1 Curncy_CumPnL,JY1 Curncy_CumPnL,KRW Curncy_CumPnL,TU1 Comdty_Pos,TU1 Comdty_Price,TY1 Comdty_Pos,TY1 Comdty_Price,DU1 Comdty_Pos,DU1 Comdty_Price,RX1 Comdty_Pos,RX1 Comdty_Price,G 1 Comdty_Pos,G 1 Comdty_Price,XM1 Comdty_Pos,XM1 Comdty_Price,YM1 Comdty_Pos,YM1 Comdty_Price,JB1 Comdty_Pos,JB1 Comdty_Price,KAA1 Comdty_Pos,KAA1 Comdty_Price,KE1 Comdty_Pos,KE1 Comdty_Price,IK1 Comdty_Pos,IK1 Comdty_Price,OAT1 Comdty_Pos,OAT1 Comdty_Price,AD1 Curncy_Pos,AD1 Curncy_Price,BP1 Curncy_Pos,BP1 Curncy_Price,EC1 Curncy_Pos,EC1 Curncy_Price,JY1 Curncy_Pos,JY1 Curncy_Price,KRW Curncy_Pos,KRW Curncy_Price,dd_scale,pnl_ma_off_count
2016-03-02,0.0,10.77,0,0.0,1.4441,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.4441,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,5.65,-0.17,3.52,1.4,0.0,109.1562,0.0,129.75,0.0,111.9,0.0,165.19,0.0,121.45,0.0,97.54,0.0,98.19,0.0,152.02,0.0,128.9,0.0,110.28,0.0,139.77,0.0,155.61,0.0,72.94,1.0302,140.75,-1.053,1.0867,0.0,88.18,0.7412,1227.5,1.0,0
2016-03-03,0.0,10.59,0,0.0,1.4198,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.4198,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,6.37,-1.06,3.52,1.38,0.0,109.1719,0.0,129.9219,0.0,111.95,0.0,165.59,0.0,121.57,0.0,97.44,0.0,98.11,0.0,151.67,0.0,128.45,0.0,110.13,0.0,140.01,0.0,155.91,0.0,73.52,1.0302,141.73,-1.053,1.0958,0.0,88.065,0.0,1214.65,1.0,0
2016-03-04,0.0,10.7,0,0.0,1.5611,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.5611,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,6.67,-1.47,3.52,1.59,0.0,109.1094,0.0,129.5,0.0,111.89,0.0,164.87,0.0,121.18,0.0,97.445,0.0,98.09,0.0,151.87,0.0,128.35,0.0,110.09,0.0,139.52,0.0,155.33,0.0,74.22,1.0302,142.15,-1.053,1.1,0.0,87.69,-0.2273,1203.3,1.0,0
2016-03-07,0.0,11.1,0,0.0,1.6684,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.6684,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,7.03,-1.49,3.52,1.65,0.0,109.0625,0.0,129.3438,0.0,111.895,0.0,165.21,0.0,121.33,0.0,97.415,0.0,98.05,0.0,152.0,0.0,128.55,0.0,110.16,0.0,139.66,0.0,155.8,0.0,74.68,1.0302,142.64,0.0,1.1018,0.0,88.315,-0.4563,1201.5,1.0,0
2016-03-08,0.0,10.88,0,0.0,1.5255,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.5255,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,7.01,-1.49,3.52,1.46,0.0,109.125,0.0,129.9219,0.0,111.92,0.0,165.93,0.0,122.34,0.0,97.44,0.0,98.05,0.0,152.38,0.0,128.74,0.0,110.2,0.0,139.95,0.0,156.59,0.0,74.48,0.0,142.17,0.0,1.1005,0.0,88.815,-0.4563,1206.65,1.0,0
2016-03-09,0.0,10.42,0,0.0,1.2486,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.2486,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,6.91,-1.49,3.52,1.1,0.0,109.0938,0.0,129.4844,0.0,111.925,0.0,162.21,0.0,121.42,0.0,97.4425,0.0,98.03,0.0,151.61,0.0,128.65,0.0,110.21,0.0,138.41,0.0,156.2,0.0,75.13,-1.0406,142.27,0.0,1.1004,0.0,88.195,-0.4563,1216.25,1.0,0
2016-03-10,0.0,10.21,0,0.0,1.353,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.353,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,6.47,-1.49,3.52,1.32,0.0,109.0312,0.0,129.0625,0.0,111.74,0.0,161.16,0.0,120.81,0.0,97.405,0.0,98.03,0.0,151.66,0.0,128.55,0.0,110.14,0.0,138.36,0.0,155.24,0.0,74.52,-1.0406,142.87,0.0,1.12,0.0,88.44,-0.2198,1203.5,1.0,0
2016-03-11,0.0,10.56,0,0.0,1.6397,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.6397,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,6.45,-1.49,3.52,1.69,0.0,108.9766,0.0,128.7969,0.0,111.75,0.0,161.65,0.0,120.38,0.0,97.3175,0.0,97.95,0.0,151.53,0.0,127.89,0.0,109.94,0.0,139.46,0.0,156.36,0.0,75.72,0.0,143.86,0.0,1.1157,0.0,87.935,-0.4315,1193.15,1.0,0
2016-03-14,0.0,10.92,0,0.0,1.9289,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.9289,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,6.45,-1.49,3.52,2.06,0.0,108.9688,0.0,128.875,0.0,111.755,0.0,161.64,0.0,120.65,0.0,97.305,0.0,97.895,0.0,151.83,0.0,127.95,0.0,110.01,0.0,139.73,0.0,156.34,0.0,75.13,0.0,143.35,0.0,1.1108,0.0,87.95,-0.6452,1186.25,1.0,0
2016-03-15,0.0,9.58,0,0.0,1.6664,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.6664,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,5.19,-1.49,3.52,1.98,0.0,108.9609,0.0,128.8594,0.0,111.73,0.0,161.17,0.0,120.83,0.0,97.335,0.0,97.94,0.0,150.89,0.0,127.93,0.0,109.97,0.0,138.94,0.0,155.74,0.0,74.19,1.0222,141.6,0.0,1.1138,0.0,88.65,-0.6452,1187.65,1.0,0
2016-03-16,0.0,9.25,0,0.0,1.4306,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,1.4306,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,5.16,-1.49,3.52,1.68,0.0,109.1484,0.0,129.2969,0.0,111.735,0.0,161.5,0.0,120.99,0.0,97.365,0.0,97.99,0.0,151.27,0.0,127.95,0.0,110.02,0.0,139.42,0.0,156.17,0.0,74.99,0.0,142.28,0.0,1.1224,0.0,88.905,-0.6452,1193.25,1.0,0
2016-03-17,0.0,11.04,0,0.0,2.172,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.172,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,5.16,-0.37,3.52,2.35,0.0,109.1641,0.0,129.5625,0.0,111.76,0.0,162.32,0.0,121.56,0.0,97.445,0.0,98.08,0.0,151.27,0.0,128.46,0.0,110.13,0.0,139.98,0.0,157.04,0.0,76.21,0.0,144.83,1.0339,1.1348,0.0,89.945,-0.4042,1173.25,1.0,0
2016-03-18,0.0,11.39,0,0.0,2.6343,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.6343,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,5.16,-0.39,3.52,2.72,0.0,109.2188,0.0,129.8594,0.0,111.77,0.0,162.44,0.0,121.51,0.0,97.45,0.0,98.07,0.0,151.71,0.0,128.76,0.0,110.18,0.0,139.94,0.0,157.14,0.0,75.7,0.0,144.8,0.0,1.1296,0.0,89.81,-0.4042,1162.4,1.0,0
2016-03-21,0.0,10.62,0,0.0,2.4667,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.4667,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.59,-0.56,3.52,2.68,0.0,109.1562,0.0,129.5469,0.0,111.78,0.0,162.42,0.0,121.38,0.0,97.44,0.0,98.07,0.0,151.71,0.0,128.83,0.0,110.2,0.0,140.12,0.0,157.16,0.0,75.67,0.9497,143.96,1.0278,1.128,0.0,89.61,-0.4042,1163.5,1.0,0
2016-03-22,0.0,9.4,0,0.0,2.611,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.611,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.35,-0.87,3.52,3.02,0.0,109.125,0.0,128.7969,0.0,111.78,0.0,162.54,0.0,121.58,0.0,97.4,0.0,98.03,0.0,151.72,0.0,128.64,0.0,110.14,0.0,140.07,0.0,157.24,0.0,75.87,0.9497,142.07,1.0278,1.1246,0.0,89.26,-0.4042,1153.9,1.0,0
2016-03-23,0.0,8.78,0,0.0,2.3459,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.3459,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.33,-1.22,3.52,2.77,0.0,109.1953,0.0,129.3281,0.0,111.78,0.0,162.73,0.0,121.64,0.0,97.35,0.0,97.98,0.0,151.86,0.0,128.45,0.0,110.14,0.0,139.76,0.0,157.37,0.0,75.02,0.0,141.18,1.0278,1.1208,0.0,89.175,-0.4042,1161.1,1.0,0
2016-03-24,0.0,8.59,0,0.0,2.2557,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.2557,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.33,-1.32,3.52,2.68,0.0,109.1797,0.0,129.2188,0.0,111.775,0.0,163.01,0.0,121.57,0.0,97.42,0.0,98.03,0.0,151.86,0.0,128.67,0.0,110.18,0.0,139.73,0.0,157.62,0.0,74.94,0.0,141.54,1.0278,1.1197,0.0,88.96,-0.1942,1166.25,1.0,0
2016-03-25,0.0,8.52,0,0.0,2.2557,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.2557,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.33,-1.34,3.52,2.63,0.0,109.1797,0.0,129.2188,0.0,111.775,0.0,163.01,0.0,121.57,0.0,97.42,0.0,98.03,0.0,151.89,0.0,128.85,0.0,110.22,0.0,139.73,0.0,157.62,0.0,74.94,0.0,141.54,0.0,1.1197,0.0,88.96,-0.1942,1169.1,1.0,0
2016-03-28,0.0,8.57,0,0.0,2.2557,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.2557,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.33,-1.34,3.52,2.68,0.0,109.1875,0.0,129.4062,0.0,111.775,0.0,163.01,0.0,121.57,0.0,97.42,0.0,98.03,0.0,151.87,0.0,128.86,0.0,110.28,0.0,139.73,0.0,157.62,0.0,75.16,0.0,142.54,0.0,1.1228,0.0,88.485,-0.1942,1166.05,1.0,0
2016-03-29,0.0,10.24,0,0.0,2.5754,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,2.5754,0.0,0.0,4.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.11,-0.49,3.52,2.72,0.0,109.3594,0.0,130.0,0.0,111.795,0.0,163.53,0.0,122.04,0.0,97.425,0.0,98.03,0.0,151.79,0.0,129.25,0.0,110.37,0.0,140.38,0.0,158.3,0.0,76.11,0.9011,143.8,1.039,1.1322,0.0,88.89,-0.1942,1163.8,1.0,0
2016-03-30,0.0,11.13,0,0.0,3.1315,0.0,0.0,5.2523,0.0,0.0,0.0,0.0,0.0,0.0,3.1315,0.0,0.0,5.2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.16,-0.51,3.52,3.57,0.0,109.4141,0.0,130.0156,0.0,111.795,0.0,163.26,0.0,120.86,0.0,97.505,0.0,98.1,0.0,151.83,0.0,129.4,0.0,110.37,0.0,140.64,0.0,158.19,0.0,76.46,0.9011,143.89,0.0,1.136,0.0,89.095,-0.7968,1151.1,1.0,0
2016-03-31,0.0,11.56,0,0.0,3.5531,0.0,0.0,5.9125,0.0,0.0,0.0,0.0,0.0,0.0,3.5531,0.0,0.0,5.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.06,-0.51,3.52,4.1,0.0,109.4141,0.0,130.3906,0.0,111.785,0.0,163.32,0.0,121.22,0.0,97.515,0.0,98.12,0.0,151.3,0.0,129.3,0.0,110.36,0.0,140.62,0.0,158.24,0.0,76.5,0.9011,143.73,0.0,1.1412,0.0,89.04,-0.7968,1143.5,1.0,0
2016-04-01,0.0,10.81,0,0.0,2.9424,0.0,0.0,4.9899,0.0,0.0,0.0,0.0,0.0,0.0,2.9424,0.0,0.0,4.9899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.05,-0.5,3.52,3.36,0.0,109.3125,0.0,130.2969,0.0,111.77,0.0,163.51,0.0,121.07,0.0,97.475,0.0,98.08,0.0,151.48,0.0,129.25,0.0,110.34,0.0,140.64,0.0,158.51,0.0,76.52,0.0,142.17,0.5404,1.1416,0.0,89.685,-0.7968,1154.05,1.0,0
2016-04-04,0.0,10.92,0,0.0,3.1951,0.0,0.0,5.6744,0.0,0.0,0.0,0.0,0.0,0.0,3.1951,0.0,0.0,5.6744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.62,-0.51,3.52,3.91,0.0,109.3438,0.0,130.4688,0.0,111.775,0.0,163.73,0.0,121.12,0.0,97.535,0.0,98.15,0.0,151.69,0.0,129.6,0.0,110.39,0.0,140.31,0.0,158.64,0.0,75.85,-0.8882,142.83,0.0,1.142,0.0,90.045,-0.7968,1146.15,1.0,0
2016-04-05,0.0,11.01,0,0.0,2.8454,0.0,0.0,4.8892,0.0,0.0,0.0,0.0,0.0,0.0,2.8454,0.0,0.0,4.8892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.39,-0.57,3.52,3.28,0.0,109.3906,0.0,130.8281,0.0,111.795,0.0,164.19,0.0,121.63,0.0,97.55,0.0,98.16,0.0,151.55,0.0,129.35,0.0,110.34,0.0,140.09,0.0,158.97,0.0,75.14,-0.8882,141.58,0.5425,1.1408,0.0,90.665,-0.7968,1155.15,1.0,0
2016-04-06,0.0,11.14,0,0.0,2.8489,0.0,0.0,4.8026,0.0,0.0,0.0,0.0,0.0,0.0,2.8489,0.0,0.0,4.8026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.58,-0.58,3.52,3.24,0.0,109.3516,0.0,130.6875,0.0,111.805,0.0,163.9,0.0,121.5,0.0,97.57,0.0,98.17,0.0,151.49,0.0,129.36,0.0,110.33,0.0,139.86,0.0,158.71,0.0,75.71,-0.8882,141.29,0.0,1.1429,0.0,91.365,-0.4177,1156.15,1.0,0
2016-04-07,0.0,11.84,0,0.0,3.0872,0.0,0.0,5.2221,0.0,0.0,0.0,0.0,0.0,0.0,3.0872,0.0,0.0,5.2221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.99,-0.58,3.52,3.53,0.0,109.4297,0.0,131.25,0.0,111.84,0.0,164.37,0.0,122.03,0.0,97.55,0.0,98.17,0.0,151.38,0.0,129.18,0.0,110.28,0.0,138.66,0.0,159.07,0.0,74.85,-0.8882,140.63,0.0,1.14,0.0,92.54,-0.7052,1151.3,1.0,0
2016-04-08,0.0,11.31,0,0.0,2.9433,0.0,0.0,5.005,0.0,0.0,0.0,0.0,0.0,0.0,2.9433,0.0,0.0,5.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,4.61,-0.58,3.52,3.38,0.0,109.4062,0.0,131.0312,0.0,111.86,0.0,164.2,0.0,121.64,0.0,97.6,0.0,98.21,0.0,151.65,0.0,129.27,0.0,110.3,0.0,139.52,0.0,158.97,0.0,75.34,-0.8882,141.23,0.0,1.1419,0.0,92.465,-0.7052,1153.8,1.0,0
2016-04-11,0.0,10.99,0,0.0,3.1293,0.0,0.0,5.6377,0.0,0.0,0.0,0.0,0.0,0.0,3.1293,0.0,0.0,5.6377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.85,-0.58,3.52,3.82,0.0,109.4062,0.0,131.0312,0.0,111.86,0.0,164.04,0.0,121.39,0.0,97.595,0.0,98.21,0.0,151.67,0.0,129.3,0.0,110.3,0.0,139.25,0.0,158.6,0.0,75.89,-0.8882,142.44,0.0,1.1433,0.0,92.815,-0.7052,1146.5,1.0,0
2016-04-12,0.0,11.01,0,0.0,3.1584,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,3.1584,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.83,-0.58,3.52,3.86,0.0,109.3359,0.0,130.5469,0.0,111.855,0.0,163.44,0.0,120.95,0.0,97.54,0.0,98.16,0.0,151.75,0.0,129.35,0.0,110.3,0.0,138.93,0.0,157.93,0.0,76.68,0.0,142.78,0.0,1.1418,0.0,92.29,-0.7052,1145.9,1.0,0
2016-04-13,0.0,11.01,0,0.0,3.1613,0.0,0.0,5.6944,0.0,0.0,0.0,0.0,0.0,0.0,3.1613,0.0,0.0,5.6944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.83,-0.58,3.52,3.86,0.0,109.3203,0.0,130.625,0.0,111.86,0.0,163.74,0.0,121.02,0.0,97.485,0.0,98.12,0.0,151.63,0.0,129.35,0.0,110.3,0.0,139.62,0.0,158.47,0.0,76.37,0.0,142.14,0.0,1.1304,0.0,91.685,-0.993,1145.85,1.0,0
2016-04-14,0.0,10.69,0,0.0,2.9725,0.0,0.0,4.7649,0.0,0.0,0.0,0.0,0.0,0.0,2.9725,0.0,0.0,4.7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.83,-0.51,3.52,3.46,0.0,109.3125,0.0,130.375,0.0,111.835,0.0,163.49,0.0,120.9,0.0,97.48,0.0,98.08,0.0,151.68,0.0,128.77,0.0,110.15,0.0,139.12,0.0,158.1,0.0,76.83,0.0,141.54,-0.5297,1.1286,0.0,91.65,-0.4167,1156.5,1.0,0
2016-04-15,0.0,10.72,0,0.0,2.9538,0.0,0.0,5.6599,0.0,0.0,0.0,0.0,0.0,0.0,2.9538,0.0,0.0,5.6599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.83,-0.6,3.52,3.58,0.0,109.3594,0.0,130.6406,0.0,111.85,0.0,163.88,0.0,121.21,0.0,97.445,0.0,98.04,0.0,151.89,0.0,128.81,0.0,110.19,0.0,139.29,0.0,158.53,0.0,77.0,0.0,142.05,-0.5297,1.1304,0.0,92.135,-0.1401,1146.15,1.0,0
2016-04-18,0.0,9.92,0,0.0,2.8009,0.0,0.0,5.2847,0.0,0.0,0.0,0.0,0.0,0.0,2.8009,0.0,0.0,5.2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.36,-0.87,3.52,3.53,0.0,109.3359,0.0,130.5,0.0,111.83,0.0,163.48,0.0,120.7,0.0,97.51,0.0,98.09,0.0,151.91,0.0,128.71,0.0,110.12,0.0,139.2,0.0,158.2,0.0,77.26,-0.8836,142.78,-1.0812,1.1332,0.0,92.025,-0.1401,1150.45,1.0,0
2016-04-19,0.0,9.83,0,0.0,2.9556,0.0,0.0,6.519,0.0,0.0,0.0,0.0,0.0,0.0,2.9556,0.0,0.0,6.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.45,3.52,4.04,0.0,109.3125,0.0,130.3594,0.0,111.83,0.0,163.24,0.0,120.3,0.0,97.445,0.0,98.03,0.0,152.0,0.0,128.85,0.0,110.17,0.0,138.72,0.0,157.95,0.0,78.0,0.0,144.06,-1.0812,1.1393,0.0,91.75,-0.4158,1136.25,1.0,0
2016-04-20,0.0,9.88,0,0.0,3.0142,0.0,0.0,6.607,0.0,0.0,0.0,0.0,0.0,0.0,3.0142,0.0,0.0,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,4.11,0.0,109.2109,0.0,129.75,0.0,111.83,0.0,163.68,0.0,120.79,0.0,97.48,0.0,98.05,0.0,152.06,0.0,129.25,0.0,110.28,0.0,138.78,0.0,158.34,0.0,77.82,0.0,143.68,0.0,1.1319,0.0,91.2,-0.9704,1135.25,1.0,0
2016-04-21,0.0,10.08,0,0.0,3.1268,0.0,0.0,6.8096,0.0,0.0,0.0,0.0,0.0,0.0,3.1268,0.0,0.0,6.8096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,4.31,0.0,109.1953,0.0,129.6094,0.0,111.8,0.0,162.49,0.0,119.74,0.0,97.41,0.0,98.0,0.0,151.94,0.0,129.01,0.0,110.23,0.0,138.17,0.0,157.33,0.0,77.27,0.0,143.27,0.0,1.1312,0.0,91.425,-0.9704,1132.95,1.0,0
2016-04-22,0.0,9.2,0,0.0,2.5266,0.0,0.0,5.9093,0.0,0.0,0.0,0.0,0.0,0.0,2.5266,0.0,0.0,5.9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,3.43,0.0,109.2031,0.0,129.4688,0.0,111.815,0.0,162.49,0.0,119.56,0.0,97.37,0.0,97.97,0.0,152.1,0.0,129.0,0.0,110.27,0.0,137.97,0.0,157.3,0.0,76.92,0.0,144.08,0.0,1.1244,0.0,89.645,-0.9704,1143.15,1.0,0
2016-04-25,0.0,9.02,0,0.0,2.4333,0.0,0.0,5.4894,0.0,0.0,0.0,0.0,0.0,0.0,2.4333,0.0,0.0,5.4894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,3.25,0.0,109.1797,0.0,129.375,0.0,111.81,0.0,162.18,0.0,119.55,0.0,97.355,0.0,97.96,0.0,151.61,0.0,128.98,0.0,110.31,0.0,137.43,0.0,156.9,0.0,76.91,0.0,144.79,0.0,1.1276,0.0,89.955,-0.4131,1147.95,1.0,0
2016-04-26,0.0,8.91,0,0.0,2.3752,0.0,0.0,5.2281,0.0,0.0,0.0,0.0,0.0,0.0,2.3752,0.0,0.0,5.2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,3.14,0.0,109.1328,0.0,129.1719,0.0,111.795,0.0,161.63,0.0,119.06,0.0,97.35,0.0,97.96,0.0,151.86,0.0,129.2,0.0,110.33,0.0,137.44,0.0,156.36,0.0,77.21,0.0,145.8,0.0,1.1306,0.0,89.87,-0.4131,1150.95,1.0,0
2016-04-27,0.0,8.94,0,0.0,2.4008,0.0,0.0,5.2281,0.0,0.0,0.0,0.0,0.0,0.0,2.4008,0.0,0.0,5.2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,3.17,0.0,109.1797,0.0,129.7812,0.0,111.805,0.0,161.85,0.0,119.39,0.0,97.39,0.0,98.07,0.0,151.41,0.0,129.19,0.0,110.33,0.0,137.69,0.0,156.38,0.0,75.62,0.0,145.41,0.0,1.1341,0.0,89.945,-0.1418,1148.3,1.0,0
2016-04-28,0.0,9.06,0,0.0,2.4995,0.0,0.0,5.2281,0.0,0.0,0.0,0.0,0.0,0.0,2.4995,0.0,0.0,5.2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,3.29,0.0,109.2812,0.0,129.9531,0.0,111.81,0.0,162.36,0.0,119.64,0.0,97.485,0.0,98.14,0.0,151.49,0.0,129.28,0.0,110.35,0.0,138.3,0.0,156.84,0.0,76.22,0.0,146.11,0.0,1.1364,0.0,92.61,-0.1418,1138.1,1.0,0
2016-04-29,0.0,8.98,0,0.0,2.4468,0.0,0.0,5.2281,0.0,0.0,0.0,0.0,0.0,0.0,2.4468,0.0,0.0,5.2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,3.22,0.0,109.3125,0.0,130.0625,0.0,111.765,0.0,161.88,0.0,119.6,0.0,97.485,0.0,98.15,0.0,151.49,0.0,129.36,0.0,110.34,0.0,137.95,0.0,156.29,0.0,75.87,0.0,146.13,0.0,1.1465,0.0,93.78,-0.5815,1139.45,1.0,0
2016-05-02,0.0,9.0,0,0.0,2.4919,0.0,0.0,5.0701,0.0,0.0,0.0,0.0,0.0,0.0,2.4919,0.0,0.0,5.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.34,-1.47,3.52,3.23,0.0,109.2734,0.0,129.7031,0.0,111.755,0.0,161.86,0.0,119.6,0.0,97.48,0.0,98.14,0.0,151.8,0.0,129.21,0.0,110.32,0.0,138.07,0.0,156.42,0.0,76.42,0.0,146.68,0.0,1.1537,0.0,94.015,-0.1696,1137.65,1.0,0
