Date,total_rates_cumpnl,total_fx_cumpnl,total_index_cumpnl,total_adv_cumpnl,total_a1_cumpnl,total_a2_cumpnl,total_a3_cumpnl,adv_rates_cumpnl,a1_rates_cumpnl,a2_rates_cumpnl,a3_rates_cumpnl,adv_fx_cumpnl,a1_fx_cumpnl,a2_fx_cumpnl,a3_fx_cumpnl,TU1 Comdty_CumPnL,TY1 Comdty_CumPnL,DU1 Comdty_CumPnL,RX1 Comdty_CumPnL,G 1 Comdty_CumPnL,XM1 Comdty_CumPnL,YM1 Comdty_CumPnL,JB1 Comdty_CumPnL,KAA1 Comdty_CumPnL,KE1 Comdty_CumPnL,IK1 Comdty_CumPnL,OAT1 Comdty_CumPnL,AD1 Curncy_CumPnL,BP1 Curncy_CumPnL,EC1 Curncy_CumPnL,JY1 Curncy_CumPnL,KRW Curncy_CumPnL,NQ1 Index_CumPnL,TU1 Comdty_Pos,TU1 Comdty_Price,TY1 Comdty_Pos,TY1 Comdty_Price,DU1 Comdty_Pos,DU1 Comdty_Price,RX1 Comdty_Pos,RX1 Comdty_Price,G 1 Comdty_Pos,G 1 Comdty_Price,XM1 Comdty_Pos,XM1 Comdty_Price,YM1 Comdty_Pos,YM1 Comdty_Price,JB1 Comdty_Pos,JB1 Comdty_Price,KAA1 Comdty_Pos,KAA1 Comdty_Price,KE1 Comdty_Pos,KE1 Comdty_Price,IK1 Comdty_Pos,IK1 Comdty_Price,OAT1 Comdty_Pos,OAT1 Comdty_Price,AD1 Curncy_Pos,AD1 Curncy_Price,BP1 Curncy_Pos,BP1 Curncy_Price,EC1 Curncy_Pos,EC1 Curncy_Price,JY1 Curncy_Pos,JY1 Curncy_Price,KRW Curncy_Pos,KRW Curncy_Price,NQ1 Index_Pos,NQ1 Index_Price,dd_scale,pnl_ma_off_count
2022-03-03,0.74,18.96,0.0,0.2454,4.6678,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,4.6678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,1.85,0.0,8.29,0.0,8.82,0.0,0.0,107.7773,0.0,127.5625,0.0,112.2,0.0,169.2,0.0,122.59,0.0,97.83,0.0,98.435,0.0,150.81,0.0,120.06,0.0,108.12,0.0,143.29,0.0,160.41,1.039,73.26,0.0,133.33,-1.361,1.106,0.0,86.64,0.0,1204.65,0.0,14030.5,1.0,0
2022-03-04,0.74,21.28,0.0,0.2454,5.3111,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,5.3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,2.47,0.0,9.99,0.0,8.82,0.0,0.0,107.875,0.0,128.5312,0.0,112.515,0.0,170.96,0.0,123.61,0.0,97.845,0.0,98.415,0.0,150.89,0.0,120.37,0.0,108.15,0.0,143.91,0.0,161.51,1.0337,73.7,0.0,132.17,-1.283,1.0913,0.0,87.145,0.0,1214.15,0.0,13839.75,1.0,0
2022-03-07,0.74,23.54,0.0,0.2454,5.6664,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,5.6664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,1.87,0.0,10.75,0.0,10.93,0.0,0.0,107.7617,0.0,128.0781,0.0,112.31,0.0,169.9,0.0,122.74,0.0,97.86,0.0,98.415,0.0,151.09,0.0,119.86,0.0,107.92,0.0,143.18,0.0,161.0,1.0362,73.27,0.0,131.04,-1.2731,1.0849,0.0,86.735,1.9931,1227.0,0.0,13320.75,1.0,0
2022-03-08,0.74,23.75,0.0,0.2454,5.5333,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,5.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,1.15,0.0,10.06,0.0,12.54,0.0,0.0,107.6211,0.0,127.1719,0.0,112.15,0.0,168.49,0.0,121.5,0.0,97.765,0.0,98.32,0.0,150.98,0.0,119.74,0.0,107.93,0.0,143.2,0.0,160.01,1.0243,72.755,0.0,131.05,-1.2579,1.0908,0.0,86.4,1.9007,1237.4,0.0,13267.0,1.0,0
2022-03-09,0.74,24.37,0.0,0.2454,5.7349,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,5.7349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,1.76,0.0,10.06,0.0,12.54,0.0,0.0,107.5391,0.0,126.5938,0.0,111.63,0.0,163.58,0.0,120.56,0.0,97.678,0.0,98.242,0.0,150.83,0.0,119.74,0.0,107.93,0.0,142.91,0.0,156.11,1.0225,73.195,0.0,131.81,0.0,1.1079,0.0,86.325,1.9063,1237.4,0.0,13734.75,1.0,0
2022-03-10,0.74,22.71,0.0,0.2454,5.4214,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,5.4214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,2.4,0.0,9.1,0.0,11.21,0.0,0.0,107.457,0.0,126.0938,0.0,111.425,0.0,162.78,0.0,120.62,0.0,97.63,0.0,98.208,0.0,150.5,0.0,119.74,0.0,108.03,0.0,139.81,0.0,154.78,1.0176,73.65,0.0,130.97,1.1485,1.0986,0.0,86.135,1.8266,1228.4,0.0,13586.0,1.0,0
2022-03-11,0.74,22.38,0.0,0.2454,5.2697,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,5.2697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,2.4,0.0,8.27,0.0,11.71,0.0,0.0,107.418,0.0,126.0156,0.0,111.385,0.0,162.44,0.0,120.59,0.0,97.601,0.0,98.172,0.0,150.55,0.0,119.98,0.0,108.15,0.0,140.24,0.0,154.6,0.0,72.955,0.0,130.39,1.1454,1.0907,0.0,85.215,1.8342,1231.7,0.0,13292.0,1.0,0
2022-03-14,0.74,25.26,0.0,0.2454,5.9813,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,5.9813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,3.2,0.0,8.84,0.0,13.22,0.0,0.0,107.2383,0.0,124.9531,0.0,111.285,0.0,161.21,0.0,119.89,0.0,97.546,0.0,98.138,0.0,150.41,0.0,119.55,0.0,108.14,0.0,139.28,0.0,153.49,-0.991,72.36,0.0,130.49,1.1377,1.0961,0.0,84.755,1.8388,1241.85,0.0,13045.5,1.0,0
2022-03-15,0.74,25.94,0.0,0.2454,6.2012,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,3.71,0.0,9.01,0.0,13.22,0.0,0.0,107.2383,0.0,124.8125,0.0,111.47,0.0,161.97,0.0,120.26,0.0,97.483,0.0,98.134,0.0,150.03,0.0,119.17,0.0,108.1,0.0,140.02,0.0,154.12,-0.9924,71.995,0.0,130.26,1.1367,1.0978,0.0,84.695,0.0,1242.8,0.0,13451.75,1.0,0
2022-03-16,0.74,24.54,0.0,0.2454,5.8564,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,5.8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,2.69,0.0,9.65,0.0,12.2,0.0,0.0,107.0508,0.0,124.4531,0.0,111.31,0.0,161.07,0.0,119.64,0.0,97.44,0.0,97.955,0.0,150.08,0.0,118.84,0.0,107.43,0.0,140.01,0.0,153.54,-0.9857,72.735,0.0,131.09,1.1329,1.104,0.0,84.435,1.7888,1235.7,0.0,13953.0,1.0,0
2022-03-17,0.74,25.5,0.0,0.2454,6.1447,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,2.69,0.0,10.61,0.0,12.2,0.0,0.0,107.0859,0.0,124.5156,0.0,111.28,0.0,161.01,0.0,120.24,0.0,97.43,0.0,97.89,0.0,150.11,0.0,119.63,0.0,107.61,0.0,139.89,0.0,153.56,0.0,73.855,0.0,131.48,1.1085,1.1136,0.0,84.485,0.0,1214.35,0.0,14111.75,1.0,0
2022-03-18,0.74,26.65,0.0,0.2454,6.4543,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,3.09,0.0,10.61,0.0,12.95,0.0,0.0,107.0547,0.0,124.8125,0.0,111.35,0.0,161.37,0.0,121.01,0.0,97.36,0.0,97.84,0.0,150.07,0.0,119.34,0.0,107.56,0.0,140.17,0.0,153.8,0.943,74.17,0.0,131.82,0.0,1.1084,0.0,84.095,-1.4889,1208.25,0.0,14095.31,1.0,0
2022-03-21,0.74,25.81,0.0,0.2454,6.2605,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,2.88,0.0,10.95,0.0,11.97,0.0,0.0,106.7148,0.0,123.4375,0.0,111.24,0.0,160.3,0.0,119.9,0.0,97.355,0.0,97.82,0.0,150.07,0.0,119.24,0.0,107.41,0.0,139.13,0.0,152.8,0.9422,74.005,0.0,131.55,-1.1012,1.1049,0.0,83.86,-1.4614,1216.35,0.0,14370.5,1.0,0
2022-03-22,0.74,26.6,0.0,0.2454,6.5471,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.5471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,3.74,0.0,10.89,0.0,11.97,0.0,0.0,106.6875,0.0,122.9219,0.0,111.07,0.0,159.43,0.0,119.09,0.0,97.215,0.0,97.63,0.0,149.87,0.0,118.46,0.0,107.0,0.0,138.36,0.0,151.92,0.9296,74.685,0.0,132.49,-1.1017,1.1056,0.0,82.99,0.0,1218.6,0.0,14654.0,1.0,0
2022-03-23,0.74,27.31,0.0,0.2454,6.7976,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.7976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,11.03,0.0,11.97,0.0,0.0,106.7617,0.0,123.1406,0.0,111.09,0.0,159.8,0.0,119.61,0.0,97.16,0.0,97.575,0.0,149.76,0.0,118.61,0.0,106.97,0.0,138.78,0.0,152.2,0.9252,75.155,0.0,132.0,-1.1062,1.1042,0.0,82.725,0.0,1213.9,0.0,14447.0,1.0,0
2022-03-24,0.74,27.49,0.0,0.2454,6.8544,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.8544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.39,0.0,11.13,0.0,11.97,0.0,0.0,106.7148,0.0,122.9219,0.0,111.02,0.0,159.26,0.0,119.72,0.0,97.17,0.0,97.565,0.0,149.64,0.0,118.0,0.0,106.82,0.0,138.31,0.0,151.78,0.9252,75.215,0.0,131.79,-1.1065,1.1032,0.0,81.96,0.0,1218.75,0.0,14763.75,1.0,0
2022-03-25,0.74,27.72,0.0,0.2454,6.9306,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.9306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.51,0.0,11.25,0.0,11.97,0.0,0.0,106.4688,0.0,121.5469,0.0,110.94,0.0,158.65,0.0,119.28,0.0,97.16,0.0,97.545,0.0,149.48,0.0,117.84,0.0,106.65,0.0,138.1,0.0,151.38,0.926,75.305,0.0,131.8,-1.1155,1.102,0.0,82.035,0.0,1218.75,0.0,14755.75,1.0,0
2022-03-28,0.74,27.41,0.0,0.2454,6.8241,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.8241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.23,0.0,11.22,0.0,11.97,0.0,0.0,106.4023,0.0,121.7031,0.0,110.835,0.0,158.32,0.0,119.88,0.0,97.035,0.0,97.36,0.0,149.15,0.0,116.25,0.0,105.79,0.0,137.65,0.0,151.15,0.9512,75.085,0.0,130.95,-1.1317,1.1023,0.0,81.095,0.0,1227.2,0.0,14985.25,1.0,0
2022-03-29,0.74,27.58,0.0,0.2454,6.884,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.4,0.0,11.22,0.0,11.97,0.0,0.0,106.4766,0.0,122.3281,0.0,110.68,0.0,157.37,0.0,118.99,0.0,97.04,0.0,97.29,0.0,149.03,0.0,117.2,0.0,106.13,0.0,137.23,0.0,150.3,0.9588,75.22,0.0,130.92,0.0,1.1121,0.0,81.51,0.0,1219.6,0.0,15237.75,1.0,0
2022-03-30,0.74,27.51,0.0,0.2454,6.8574,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,11.22,0.0,11.97,0.0,0.0,106.4922,0.0,122.625,0.0,110.54,0.0,157.16,0.0,120.81,0.0,97.145,0.0,97.425,0.0,149.54,0.0,117.8,0.0,106.37,0.0,137.13,0.0,150.06,0.9605,75.16,0.0,131.33,0.0,1.1192,0.0,82.285,0.0,1209.6,0.0,15071.5,1.0,0
2022-03-31,0.74,27.25,0.0,0.2454,6.7941,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,6.7941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,11.22,0.0,11.71,0.0,0.0,106.5703,0.0,122.875,0.0,110.735,0.0,158.66,0.0,121.23,0.0,97.1,0.0,97.445,0.0,149.7,0.0,117.0,0.0,106.23,0.0,138.31,0.0,151.51,0.0,74.965,0.0,131.31,0.0,1.1099,0.0,82.375,-1.3607,1211.9,0.0,14868.75,1.0,0
2022-04-01,0.74,27.15,0.0,0.2454,7.0689,-0.2971,0.0,0.2454,0.0,0.0,0.0,0.0,7.0689,-0.2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,11.52,0.0,11.31,0.0,0.0,105.6836,0.0,122.2344,0.0,110.72,0.0,158.35,0.0,121.19,0.0,97.115,0.0,97.405,0.0,149.7,0.0,116.65,0.0,105.86,0.0,137.54,0.0,150.78,0.0,75.04,0.0,131.03,-1.0904,1.1068,0.0,81.69,-1.3568,1215.5,0.0,14863.75,1.0,0
2022-04-04,0.74,27.93,0.0,0.2454,7.6832,-0.2107,0.0,0.2454,0.0,0.0,0.0,0.0,7.6832,-0.2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,12.18,0.0,11.42,0.0,0.0,105.6914,0.0,122.0938,0.0,110.765,0.0,159.1,0.0,121.88,0.0,97.11,0.0,97.405,0.0,149.76,0.0,116.4,0.0,105.79,0.0,137.98,0.0,151.19,0.0,75.57,0.0,131.12,-1.0841,1.1,0.0,81.57,-1.3591,1214.45,0.0,15164.25,1.0,0
2022-04-05,0.74,28.79,0.0,0.2454,8.3014,-0.0666,0.0,0.2454,0.0,0.0,0.0,0.0,8.3014,-0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,12.85,0.0,11.62,0.0,0.0,105.5312,0.0,120.9219,0.0,110.65,0.0,157.73,0.0,120.82,0.0,97.085,0.0,97.31,0.0,149.76,0.0,115.9,0.0,105.52,0.0,135.96,0.0,149.28,0.0,76.02,0.0,130.77,-1.081,1.0932,0.0,81.04,-1.365,1212.7,0.0,14828.0,1.0,0
2022-04-06,0.74,28.84,0.0,0.2454,8.3425,-0.0666,0.0,0.2454,0.0,0.0,0.0,0.0,8.3425,-0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,12.89,0.0,11.62,0.0,0.0,105.5508,0.0,120.6875,0.0,110.685,0.0,157.24,0.0,120.19,0.0,97.01,0.0,97.235,0.0,149.25,0.0,115.75,0.0,105.43,0.0,134.95,0.0,148.8,0.0,75.165,0.0,130.67,-1.098,1.0928,0.0,80.935,0.0,1218.35,0.0,14505.25,1.0,0
2022-04-07,0.74,29.05,0.0,0.2454,8.5347,-0.0666,0.0,0.2454,0.0,0.0,0.0,0.0,8.5347,-0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,13.11,0.0,11.62,0.0,0.0,105.6406,0.0,120.5469,0.0,110.625,0.0,156.83,0.0,120.17,0.0,97.03,0.0,97.275,0.0,149.47,0.0,115.75,0.0,105.59,0.0,134.84,0.0,148.5,0.0,74.92,0.0,130.71,-1.0985,1.0907,0.0,80.805,0.0,1219.3,0.0,14536.0,1.0,0
2022-04-08,0.74,29.7,0.0,0.2454,8.5026,0.4419,0.0,0.2454,0.0,0.0,0.0,0.0,8.5026,0.4419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,13.07,0.0,12.31,0.0,0.0,105.5195,0.0,120.125,0.0,110.54,0.0,156.57,0.0,119.92,0.0,96.98,0.0,97.26,0.0,149.49,0.0,115.0,0.0,105.25,0.0,134.77,0.0,148.05,0.0,74.675,0.0,130.36,-1.1011,1.091,0.0,80.545,1.3561,1225.5,0.0,14327.0,1.0,0
2022-04-11,0.74,30.5,0.0,0.2454,8.4476,1.0784,0.0,0.2454,0.0,0.0,0.0,0.0,8.4476,1.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,13.01,0.0,13.17,0.0,0.0,105.5742,0.0,119.75,0.0,110.345,0.0,155.03,0.0,119.04,0.0,96.935,0.0,97.28,0.0,149.3,0.0,113.75,0.0,104.61,0.0,133.61,0.0,147.24,0.0,74.365,0.0,130.3,-1.1008,1.0916,0.0,79.845,1.3464,1233.3,0.0,14000.0,1.0,0
2022-04-12,0.74,30.82,0.0,0.2454,8.4476,1.3135,0.0,0.2454,0.0,0.0,0.0,0.0,8.4476,1.3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,4.32,0.0,13.01,0.0,13.48,0.0,0.0,105.8359,0.0,120.5,0.0,110.485,0.0,155.36,0.0,119.49,0.0,96.86,0.0,97.245,0.0,149.23,0.0,113.84,0.0,104.88,0.0,134.09,0.0,147.52,0.0,74.685,0.0,130.02,0.0,1.0855,0.0,79.95,1.3485,1236.2,0.0,13945.0,1.0,0
2022-04-13,0.84,29.86,0.0,0.2789,8.4476,0.5895,0.0,0.2789,0.0,0.0,0.0,0.0,8.4476,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,4.32,0.0,13.01,0.0,12.53,0.0,0.0,105.9414,0.0,120.7969,0.0,110.515,0.0,155.86,0.0,119.44,0.0,96.875,0.0,97.315,3.0,149.28,0.0,113.89,0.0,105.1,0.0,134.87,0.0,148.04,0.0,74.525,0.0,131.08,0.0,1.091,0.0,79.74,1.3177,1227.25,0.0,14221.5,1.0,0
2022-04-14,1.18,29.86,0.0,0.3928,8.4476,0.5895,0.0,0.3928,0.0,0.0,0.0,0.0,8.4476,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.32,0.0,13.01,0.0,12.53,0.0,0.0,105.7383,0.0,119.9375,0.0,110.54,0.0,154.95,0.0,118.78,0.0,96.98,0.0,97.45,3.0,149.45,0.0,114.9,0.0,105.55,0.0,133.5,0.0,147.23,0.0,74.225,0.0,130.74,0.0,1.0854,0.0,79.495,0.0,1224.45,0.0,13893.75,1.0,0
2022-04-15,1.18,29.86,0.0,0.3928,8.4476,0.5895,0.0,0.3928,0.0,0.0,0.0,0.0,8.4476,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.32,0.0,13.01,0.0,12.53,0.0,0.0,105.7383,0.0,119.9375,0.0,110.54,0.0,154.95,0.0,118.78,0.0,96.98,0.0,97.45,0.0,149.41,0.0,113.95,0.0,105.34,0.0,133.5,0.0,147.23,0.0,74.225,0.0,130.74,0.0,1.0854,0.0,79.495,0.0,1229.8,0.0,13893.75,1.0,0
2022-04-18,1.18,29.86,0.0,0.3928,8.4476,0.5895,0.0,0.3928,0.0,0.0,0.0,0.0,8.4476,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.32,0.0,13.01,0.0,12.53,0.0,0.0,105.7227,0.0,119.6406,0.0,110.54,0.0,154.95,0.0,118.78,0.0,96.98,0.0,97.45,0.0,149.34,0.0,113.45,0.0,105.19,0.0,133.5,0.0,147.23,0.0,73.56,0.0,130.07,0.0,1.0808,0.0,78.87,0.0,1234.2,0.0,13907.75,1.0,0
2022-04-19,1.18,29.86,0.0,0.3928,8.4476,0.5895,0.0,0.3928,0.0,0.0,0.0,0.0,8.4476,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.32,0.0,13.01,0.0,12.53,0.0,0.0,105.5156,0.0,119.1094,0.0,110.535,0.0,153.7,0.0,117.72,0.0,96.885,0.0,97.35,0.0,149.3,0.0,113.8,0.0,105.35,0.0,132.54,0.0,146.46,0.0,73.805,0.0,129.97,0.0,1.0814,0.0,77.785,0.0,1236.6,0.0,14217.25,1.0,0
2022-04-20,1.18,29.35,0.0,0.3928,7.976,0.5895,0.0,0.3928,0.0,0.0,0.0,0.0,7.976,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.32,0.0,12.49,0.0,12.53,0.0,0.0,105.5156,0.0,119.5,0.0,110.555,0.0,154.61,0.0,118.4,0.0,96.84,0.0,97.27,0.0,149.1,0.0,113.92,0.0,105.33,0.0,133.14,0.0,147.17,0.0,74.465,0.0,130.54,-1.0935,1.0864,0.0,78.365,0.0,1235.9,0.0,14004.75,1.0,0
2022-04-21,1.18,29.39,0.0,0.3928,8.0128,0.5895,0.0,0.3928,0.0,0.0,0.0,0.0,8.0128,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.32,0.0,12.54,0.0,12.53,0.0,0.0,105.3008,0.0,118.75,0.0,110.305,0.0,153.8,0.0,117.75,0.0,96.87,0.0,97.235,0.0,149.15,0.0,113.85,0.0,105.34,0.0,132.43,0.0,146.69,0.0,73.76,0.0,130.25,-1.1203,1.086,0.0,78.08,0.0,1238.5,0.0,13728.25,1.0,0
2022-04-22,1.18,29.44,0.0,0.3928,8.0128,0.6299,0.0,0.3928,0.0,0.0,0.0,0.0,8.0128,0.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.32,0.0,12.54,0.0,12.58,0.0,0.0,105.2852,0.0,118.9375,0.0,110.115,0.0,153.25,0.0,118.02,0.0,96.825,0.0,97.14,0.0,149.09,0.0,113.75,0.0,105.25,0.0,131.45,0.0,146.23,0.0,72.42,0.0,128.22,0.0,1.0808,0.0,77.875,1.3109,1239.0,0.0,13353.5,1.0,0
2022-04-25,1.54,29.44,0.0,0.5135,8.0128,0.6299,0.0,0.5135,0.0,0.0,0.0,0.0,8.0128,0.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,4.32,0.0,12.54,0.0,12.58,0.0,0.0,105.4609,0.0,119.6094,0.0,110.37,0.0,154.89,0.0,119.18,0.0,96.825,0.0,97.14,3.0,149.27,0.0,115.03,0.0,105.67,0.0,132.31,0.0,147.48,0.0,71.715,0.0,127.32,0.0,1.0732,0.0,78.22,0.0,1249.5,0.0,13535.75,1.0,0
2022-04-26,1.64,29.58,0.0,0.547,8.0128,0.738,0.0,0.547,0.0,0.0,0.0,0.0,8.0128,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,4.32,0.0,12.54,0.0,12.72,0.0,0.0,105.625,0.0,120.0469,0.0,110.44,0.0,155.48,0.0,119.67,0.0,96.85,0.0,97.19,3.0,149.32,0.0,115.1,0.0,105.75,0.0,132.88,0.0,147.8,0.0,71.505,0.0,125.87,0.0,1.0667,0.0,78.495,1.2818,1250.85,0.0,13016.0,1.0,0
2022-04-27,1.62,31.0,0.0,0.5403,8.0128,1.8892,0.0,0.5403,0.0,0.0,0.0,0.0,8.0128,1.8892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,4.32,0.0,12.54,0.0,14.14,0.0,0.0,105.625,0.0,119.7969,0.0,110.475,0.0,155.46,0.0,119.42,0.0,96.9,0.0,97.175,3.0,149.31,0.0,115.0,0.0,105.54,0.0,132.54,0.0,147.72,0.0,71.245,0.0,125.4,0.0,1.0581,0.0,78.02,1.2326,1265.25,0.0,13009.0,1.0,0
2022-04-28,1.62,31.07,0.0,0.5403,7.4788,2.4543,0.0,0.5403,0.0,0.0,0.0,0.0,7.4788,2.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,4.32,0.0,11.92,0.0,14.83,0.0,0.0,105.5039,0.0,119.3594,0.0,110.29,0.0,154.15,0.0,118.85,0.0,96.875,0.0,97.175,0.0,149.62,0.0,115.21,0.0,105.46,0.0,130.82,0.0,146.46,0.0,70.995,0.0,124.62,1.1593,1.0525,0.0,76.49,1.2236,1272.4,0.0,13454.75,1.0,0
2022-04-29,1.62,30.24,0.0,0.5403,8.0917,1.1536,0.0,0.5403,0.0,0.0,0.0,0.0,8.0917,1.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,4.32,0.0,12.62,0.0,13.3,0.0,0.0,105.4062,0.0,119.1562,0.0,110.145,0.0,153.59,0.0,118.44,0.0,96.835,0.0,97.145,0.0,149.62,0.0,114.52,0.0,105.33,0.0,130.34,0.0,145.84,0.0,70.87,0.0,125.99,1.1433,1.0589,0.0,77.35,1.1803,1255.85,0.0,12852.0,1.0,0
2022-05-02,1.76,30.0,0.0,0.5403,8.0685,1.1536,0.0,0.5403,0.1371,0.0,0.0,0.0,7.9884,1.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.14,4.32,0.0,11.78,0.6,13.3,0.0,0.0,105.3633,0.0,118.3438,0.0,110.22,0.0,153.49,0.0,118.44,0.0,96.695,0.0,97.025,0.0,149.37,0.0,113.3,0.0,104.92,0.0,129.78,-1.0219,145.64,0.0,70.415,0.0,124.74,1.1322,1.0511,-1.1249,76.94,0.0,1265.45,0.0,13073.0,1.0,0
